Order_ID,Order_Date,Region,Sales_Channel,Customer_Segment,Category,Product,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Profit_Margin_%,Payment_Method,Salesperson
ORD-01605,2023-01-18,South,Corporate,Government,Clothing,Sneakers,5,186.38,16.2,780.92,483.43,297.49,38.1,Bank Transfer,Salesperson 18
ORD-03651,2023-01-18,North,Retail Store,Consumer,Furniture,Desk,14,849.41,5.1,11285.29,6993.89,4291.4,38.03,Bank Transfer,Salesperson 18
ORD-05470,2023-01-18,West,Corporate,Government,Furniture,Sofa,9,573.84,19.0,4183.31,2656.58,1526.73,36.5,Bank Transfer,Salesperson 16
ORD-06425,2023-01-18,North,Wholesale,Small Business,Office Supplies,Stapler,2,69.7,19.4,112.36,69.4,42.96,38.24,Cash,Salesperson 15
ORD-01167,2023-01-18,East,Wholesale,Small Business,Clothing,Jacket,2,324.86,5.2,615.93,398.15,217.78,35.36,Mobile Money,Salesperson 20
ORD-09317,2023-01-18,East,Corporate,Consumer,Furniture,Desk,9,222.12,4.1,1917.1,1146.58,770.52,40.19,Card,Salesperson 02
ORD-01347,2023-01-19,South,Online,Small Business,Furniture,Desk,3,108.26,17.8,266.98,191.94,75.04,28.11,Mobile Money,Salesperson 15
ORD-09936,2023-01-19,North,Wholesale,Consumer,Electronics,Smartphone,2,1552.65,13.5,2686.08,2188.42,497.66,18.53,Bank Transfer,Salesperson 07
ORD-09827,2023-01-19,East,Wholesale,Small Business,Home Appliances,Air Conditioner,11,248.07,3.0,2646.94,2066.3,580.64,21.94,Cash,Salesperson 05
ORD-04171,2023-01-19,South,Corporate,Small Business,Electronics,Tablet,4,1726.49,22.6,5345.2,4141.52,1203.68,22.52,Cash,Salesperson 11
ORD-00144,2023-01-19,West,Corporate,Consumer,Home Appliances,Blender,7,839.67,0.8,5830.64,4744.84,1085.8,18.62,Cash,Salesperson 04
ORD-07875,2023-01-19,North,Retail Store,Government,Home Appliances,Fan,6,693.74,8.4,3812.79,2293.89,1518.89,39.84,Bank Transfer,Salesperson 12
ORD-04075,2023-01-19,West,Retail Store,Government,Clothing,Dress,4,84.22,7.9,310.28,232.16,78.12,25.18,Card,Salesperson 10
ORD-00613,2023-01-19,West,Corporate,Consumer,Clothing,Dress,13,129.64,0.5,1676.94,1243.83,433.11,25.83,Bank Transfer,Salesperson 02
ORD-05031,2023-01-19,East,Wholesale,Small Business,Clothing,Shirt,12,167.94,19.7,1618.3,926.17,692.13,42.77,Bank Transfer,Salesperson 14
ORD-03593,2023-01-19,North,Corporate,Government,Furniture,Filing Cabinet,2,566.72,12.7,989.49,739.07,250.42,25.31,Card,Salesperson 05
ORD-02540,2023-01-20,East,Corporate,Small Business,Furniture,Bookshelf,11,266.9,4.6,2800.84,2104.0,696.84,24.88,Bank Transfer,Salesperson 09
ORD-08427,2023-01-20,South,Corporate,Small Business,Office Supplies,Stapler,12,17.65,19.7,170.06,134.77,35.29,20.75,Card,Salesperson 12
ORD-03825,2023-01-20,North,Retail Store,Corporate,Electronics,Tablet,15,1356.55,10.7,18170.94,13532.26,4638.67,25.53,Bank Transfer,Salesperson 05
ORD-09946,2023-01-20,East,Corporate,Corporate,Office Supplies,Notebook,9,101.14,24.2,689.95,414.36,275.59,39.94,Mobile Money,Salesperson 20
ORD-08965,2023-01-20,North,Wholesale,Corporate,Electronics,Monitor,6,175.5,7.7,971.89,638.43,333.46,34.31,Mobile Money,Salesperson 16
ORD-02927,2023-01-20,West,Corporate,Consumer,Home Appliances,Microwave,6,43.05,9.9,232.75,156.69,76.06,32.68,Mobile Money,Salesperson 03
ORD-01972,2023-01-21,East,Retail Store,Consumer,Clothing,Jacket,10,47.23,13.4,408.98,296.08,112.9,27.6,Card,Salesperson 08
ORD-04199,2023-01-21,East,Corporate,Consumer,Office Supplies,Marker,8,27.1,3.7,208.78,156.47,52.3,25.05,Cash,Salesperson 16
ORD-03446,2023-01-21,North,Online,Small Business,Clothing,Jacket,6,108.94,20.9,517.01,379.33,137.68,26.63,Card,Salesperson 17
ORD-07932,2023-01-21,North,Online,Small Business,Furniture,Sofa,5,683.69,16.5,2854.39,1626.42,1227.97,43.02,Card,Salesperson 10
ORD-01592,2023-01-21,East,Wholesale,Consumer,Electronics,Tablet,11,673.32,0.7,7354.66,5652.62,1702.04,23.14,Bank Transfer,Salesperson 12
ORD-01973,2023-01-21,East,Online,Government,Furniture,Filing Cabinet,4,765.7,13.5,2649.32,2003.4,645.92,24.38,Card,Salesperson 05
ORD-00628,2023-01-21,East,Corporate,Small Business,Furniture,Office Chair,11,287.33,17.5,2607.49,1904.33,703.16,26.97,Bank Transfer,Salesperson 05
ORD-07458,2023-01-22,West,Wholesale,Government,Clothing,Jacket,14,314.78,23.9,3353.72,2250.76,1102.95,32.89,Cash,Salesperson 01
ORD-06890,2023-01-22,West,Online,Consumer,Office Supplies,Pen Set,9,38.2,2.0,336.91,253.59,83.32,24.73,Mobile Money,Salesperson 07
ORD-07242,2023-01-22,East,Wholesale,Consumer,Electronics,Tablet,9,1501.15,14.3,11578.35,9462.04,2116.31,18.28,Bank Transfer,Salesperson 02
ORD-05551,2023-01-22,East,Corporate,Small Business,Clothing,Shirt,11,84.37,14.3,795.36,564.74,230.62,29.0,Card,Salesperson 20
ORD-05786,2023-01-22,East,Corporate,Small Business,Electronics,Smartphone,4,297.08,16.8,988.68,662.87,325.81,32.95,Card,Salesperson 16
ORD-01685,2023-01-22,East,Corporate,Small Business,Home Appliances,Blender,8,167.88,22.0,1047.58,734.78,312.8,29.86,Bank Transfer,Salesperson 05
ORD-06203,2023-01-22,West,Wholesale,Corporate,Electronics,Laptop,11,973.82,19.3,8644.57,6367.51,2277.06,26.34,Mobile Money,Salesperson 15
ORD-08406,2023-01-22,West,Online,Small Business,Home Appliances,Refrigerator,11,1182.63,9.7,11747.03,8210.14,3536.88,30.11,Bank Transfer,Salesperson 11
ORD-04731,2023-01-23,West,Retail Store,Government,Electronics,Laptop,5,1404.46,4.8,6685.25,4894.83,1790.42,26.78,Bank Transfer,Salesperson 04
ORD-05290,2023-01-23,North,Retail Store,Corporate,Office Supplies,Notebook,13,12.53,13.1,141.57,98.49,43.08,30.43,Card,Salesperson 03
ORD-03898,2023-01-23,South,Corporate,Consumer,Office Supplies,Printer Paper,14,103.18,7.4,1337.66,757.76,579.9,43.35,Card,Salesperson 17
ORD-05577,2023-01-23,West,Retail Store,Consumer,Furniture,Sofa,15,672.01,21.9,7872.58,4379.02,3493.56,44.38,Cash,Salesperson 19
ORD-09791,2023-01-23,East,Retail Store,Corporate,Clothing,Dress,5,332.6,13.9,1431.85,789.3,642.55,44.88,Card,Salesperson 20
ORD-03281,2023-01-23,East,Online,Corporate,Furniture,Sofa,5,885.43,8.7,4041.97,3074.54,967.43,23.93,Cash,Salesperson 09
ORD-05385,2023-01-23,South,Retail Store,Corporate,Office Supplies,Stapler,5,66.9,11.4,296.38,207.77,88.61,29.9,Cash,Salesperson 13
ORD-06307,2023-01-23,North,Online,Government,Office Supplies,Pen Set,12,46.02,1.4,544.55,320.01,224.54,41.23,Bank Transfer,Salesperson 07
ORD-03140,2023-01-23,North,Online,Government,Clothing,Shirt,4,137.25,18.1,449.62,278.53,171.09,38.05,Mobile Money,Salesperson 18
ORD-07274,2023-01-23,West,Wholesale,Corporate,Home Appliances,Air Conditioner,14,70.5,10.7,881.43,535.79,345.65,39.21,Mobile Money,Salesperson 03
ORD-02352,2023-01-23,West,Retail Store,Small Business,Clothing,Trousers,12,329.61,11.6,3496.46,2524.13,972.33,27.81,Bank Transfer,Salesperson 19
ORD-01272,2023-01-24,South,Online,Government,Furniture,Bookshelf,12,54.51,8.4,599.14,336.82,262.32,43.78,Card,Salesperson 14
ORD-06784,2023-01-24,North,Online,Small Business,Clothing,Dress,15,244.63,22.8,2832.84,1698.64,1134.2,40.04,Bank Transfer,Salesperson 17
ORD-03605,2023-01-24,North,Retail Store,Corporate,Electronics,Monitor,11,1636.09,22.4,13965.65,8009.8,5955.85,42.65,Cash,Salesperson 10
ORD-08474,2023-01-24,West,Online,Government,Electronics,Headphones,13,1527.95,20.9,15711.95,9673.05,6038.9,38.44,Card,Salesperson 01
ORD-02551,2023-01-24,West,Wholesale,Government,Home Appliances,Refrigerator,12,50.51,17.4,500.62,373.26,127.36,25.44,Bank Transfer,Salesperson 09
ORD-04572,2023-01-24,West,Wholesale,Small Business,Electronics,Headphones,15,1668.18,9.6,22620.54,18498.45,4122.09,18.22,Mobile Money,Salesperson 08
ORD-06411,2023-01-24,West,Wholesale,Small Business,Electronics,Monitor,5,541.0,22.7,2090.97,1194.7,896.27,42.86,Card,Salesperson 06
ORD-01673,2023-01-24,North,Online,Small Business,Clothing,Shirt,15,136.71,21.1,1617.99,1324.61,293.37,18.13,Card,Salesperson 13
ORD-05221,2023-01-24,East,Corporate,Government,Office Supplies,Stapler,13,93.42,4.0,1165.92,891.18,274.74,23.56,Bank Transfer,Salesperson 07
ORD-01282,2023-01-24,East,Online,Consumer,Furniture,Sofa,5,537.78,23.5,2057.0,1265.49,791.51,38.48,Card,Salesperson 01
ORD-00963,2023-01-25,East,Corporate,Consumer,Furniture,Sofa,10,442.27,19.6,3555.84,2009.55,1546.3,43.49,Card,Salesperson 04
ORD-06481,2023-01-25,East,Corporate,Government,Furniture,Bookshelf,14,871.83,2.1,11949.36,8951.18,2998.18,25.09,Card,Salesperson 04
ORD-03775,2023-01-25,South,Wholesale,Consumer,Office Supplies,Notebook,1,139.51,12.0,122.77,84.09,38.68,31.51,Mobile Money,Salesperson 13
ORD-05160,2023-01-25,West,Corporate,Small Business,Home Appliances,Blender,7,1073.95,7.3,6968.87,4002.2,2966.67,42.57,Cash,Salesperson 11
ORD-04664,2023-01-25,South,Wholesale,Government,Office Supplies,Marker,6,6.32,8.3,34.79,20.71,14.09,40.49,Bank Transfer,Salesperson 13
ORD-03623,2023-01-25,East,Retail Store,Corporate,Clothing,Sneakers,13,280.57,0.1,3643.71,2008.39,1635.32,44.88,Card,Salesperson 08
ORD-05491,2023-01-25,East,Online,Consumer,Office Supplies,Printer Paper,13,77.17,5.3,950.04,628.19,321.85,33.88,Cash,Salesperson 14
ORD-06484,2023-01-25,East,Online,Small Business,Home Appliances,Fan,7,981.48,14.8,5853.52,3771.9,2081.62,35.56,Card,Salesperson 03
ORD-05493,2023-01-25,North,Wholesale,Consumer,Furniture,Sofa,15,897.34,11.7,11885.31,8530.14,3355.17,28.23,Card,Salesperson 07
ORD-04132,2023-01-26,South,Corporate,Small Business,Clothing,Shirt,13,150.61,3.0,1899.18,1416.74,482.44,25.4,Mobile Money,Salesperson 07
ORD-05537,2023-01-26,East,Online,Consumer,Electronics,Headphones,12,1764.16,18.1,17338.21,11350.86,5987.35,34.53,Card,Salesperson 08
ORD-01792,2023-01-26,South,Online,Government,Clothing,Dress,1,132.82,23.0,102.27,80.06,22.21,21.72,Cash,Salesperson 19
ORD-07592,2023-01-26,South,Corporate,Corporate,Electronics,Smartphone,9,746.24,23.4,5144.56,3369.31,1775.24,34.51,Bank Transfer,Salesperson 20
ORD-00464,2023-01-26,North,Wholesale,Consumer,Furniture,Desk,7,563.72,14.5,3373.85,2192.43,1181.42,35.02,Bank Transfer,Salesperson 07
ORD-03628,2023-01-26,West,Corporate,Consumer,Office Supplies,Pen Set,12,8.28,4.5,94.92,71.86,23.06,24.3,Mobile Money,Salesperson 03
ORD-02935,2023-01-26,West,Wholesale,Government,Furniture,Desk,4,644.9,14.0,2218.47,1627.77,590.7,26.63,Cash,Salesperson 18
ORD-07892,2023-01-26,North,Wholesale,Small Business,Office Supplies,Marker,11,118.4,2.7,1267.19,873.26,393.94,31.09,Mobile Money,Salesperson 16
ORD-06400,2023-01-26,East,Retail Store,Small Business,Electronics,Laptop,9,1083.25,17.0,8091.89,5215.92,2875.97,35.54,Bank Transfer,Salesperson 17
ORD-09197,2023-01-26,West,Online,Consumer,Clothing,Shirt,12,183.75,1.4,2174.18,1509.35,664.83,30.58,Card,Salesperson 12
ORD-03953,2023-01-27,East,Retail Store,Government,Electronics,Monitor,4,1692.76,18.4,5525.17,3408.01,2117.16,38.32,Mobile Money,Salesperson 12
ORD-05947,2023-01-27,North,Retail Store,Consumer,Clothing,Dress,1,219.72,12.2,192.92,118.11,74.8,38.77,Mobile Money,Salesperson 20
ORD-05546,2023-01-27,North,Online,Government,Electronics,Smartphone,8,270.31,7.5,2000.27,1161.9,838.37,41.91,Card,Salesperson 05
ORD-00174,2023-01-27,South,Retail Store,Corporate,Home Appliances,Microwave,10,179.8,2.3,1756.67,1276.79,479.88,27.32,Card,Salesperson 20
ORD-05240,2023-01-27,East,Corporate,Government,Home Appliances,Fan,14,1064.4,16.7,12413.01,7629.15,4783.86,38.54,Mobile Money,Salesperson 20
ORD-06855,2023-01-27,North,Online,Small Business,Electronics,Headphones,4,322.96,15.7,1089.02,827.37,261.65,24.03,Cash,Salesperson 10
ORD-00367,2023-01-27,West,Online,Small Business,Home Appliances,Fan,3,725.52,9.2,1976.33,1095.57,880.75,44.57,Mobile Money,Salesperson 16
ORD-06726,2023-01-28,North,Corporate,Consumer,Office Supplies,Notebook,5,55.18,16.8,229.54,177.26,52.28,22.77,Cash,Salesperson 06
ORD-00938,2023-01-28,West,Online,Government,Electronics,Tablet,9,750.88,19.1,5467.16,3206.34,2260.82,41.35,Cash,Salesperson 20
ORD-04820,2023-01-28,North,Retail Store,Government,Furniture,Bookshelf,6,734.35,12.2,3868.57,2615.51,1253.06,32.39,Cash,Salesperson 04
ORD-01105,2023-01-28,South,Wholesale,Consumer,Office Supplies,Notebook,7,118.53,8.9,755.84,509.9,245.94,32.54,Cash,Salesperson 06
ORD-09692,2023-01-28,East,Wholesale,Government,Home Appliances,Blender,15,229.19,5.5,3248.73,2186.61,1062.12,32.69,Bank Transfer,Salesperson 15
ORD-00167,2023-01-28,East,Corporate,Corporate,Home Appliances,Refrigerator,1,282.25,3.8,271.53,199.6,71.93,26.49,Card,Salesperson 04
ORD-05083,2023-01-28,West,Corporate,Government,Furniture,Desk,6,194.94,16.5,976.65,782.87,193.78,19.84,Mobile Money,Salesperson 06
ORD-02827,2023-01-28,South,Corporate,Corporate,Office Supplies,Stapler,8,131.14,22.2,816.23,588.9,227.34,27.85,Bank Transfer,Salesperson 08
ORD-06520,2023-01-28,West,Wholesale,Consumer,Furniture,Bookshelf,13,479.61,19.9,4994.19,3911.06,1083.14,21.69,Mobile Money,Salesperson 03
ORD-09566,2023-01-28,North,Retail Store,Small Business,Clothing,Shirt,13,31.34,23.8,310.41,215.79,94.62,30.48,Card,Salesperson 17
ORD-04357,2023-01-28,East,Retail Store,Corporate,Home Appliances,Air Conditioner,6,1291.11,11.8,6832.58,5475.92,1356.66,19.86,Cash,Salesperson 18
ORD-05814,2023-01-29,East,Corporate,Small Business,Furniture,Filing Cabinet,9,400.6,22.5,2794.22,2248.98,545.24,19.51,Mobile Money,Salesperson 08
ORD-00603,2023-01-29,South,Corporate,Consumer,Clothing,Sneakers,10,316.98,6.9,2951.12,1744.34,1206.78,40.89,Card,Salesperson 04
ORD-07522,2023-01-29,West,Corporate,Consumer,Furniture,Filing Cabinet,6,334.05,5.2,1900.05,1045.54,854.51,44.97,Bank Transfer,Salesperson 13
ORD-00750,2023-01-29,North,Wholesale,Corporate,Office Supplies,Notebook,1,85.66,0.2,85.49,68.06,17.43,20.39,Card,Salesperson 04
ORD-09409,2023-01-29,West,Corporate,Corporate,Clothing,Shirt,10,145.56,11.9,1282.37,998.51,283.86,22.14,Mobile Money,Salesperson 14
ORD-09805,2023-01-29,North,Corporate,Consumer,Office Supplies,Pen Set,13,79.41,0.9,1023.1,565.7,457.41,44.71,Cash,Salesperson 10
ORD-01556,2023-01-29,West,Online,Small Business,Clothing,Trousers,13,331.49,23.7,3288.01,1926.25,1361.76,41.42,Card,Salesperson 13
ORD-09642,2023-01-29,East,Online,Consumer,Furniture,Office Chair,3,424.19,21.2,1002.79,740.52,262.27,26.15,Card,Salesperson 03
ORD-02235,2023-01-29,South,Wholesale,Small Business,Home Appliances,Microwave,2,1342.28,9.4,2432.21,1708.42,723.79,29.76,Cash,Salesperson 10
ORD-07861,2023-01-30,North,Corporate,Corporate,Clothing,Jacket,9,298.28,8.1,2467.07,1465.8,1001.28,40.59,Card,Salesperson 08
ORD-07175,2023-01-30,North,Wholesale,Corporate,Clothing,Jacket,15,122.93,23.4,1412.46,846.23,566.24,40.09,Bank Transfer,Salesperson 02
ORD-09789,2023-01-30,South,Retail Store,Consumer,Office Supplies,Notebook,13,125.57,6.6,1524.62,1150.0,374.62,24.57,Card,Salesperson 06
ORD-07659,2023-01-30,South,Online,Consumer,Clothing,Shirt,1,117.71,5.2,111.58,82.44,29.14,26.12,Bank Transfer,Salesperson 08
ORD-03304,2023-01-30,West,Online,Government,Office Supplies,Stapler,4,143.65,12.7,501.64,384.78,116.87,23.3,Cash,Salesperson 09
ORD-00982,2023-01-30,South,Corporate,Small Business,Home Appliances,Blender,6,88.46,21.6,416.12,281.72,134.4,32.3,Bank Transfer,Salesperson 06
ORD-06703,2023-01-30,West,Wholesale,Small Business,Home Appliances,Refrigerator,6,1389.58,22.6,6453.22,4681.96,1771.26,27.45,Card,Salesperson 14
ORD-01795,2023-01-30,East,Retail Store,Government,Clothing,Jacket,7,322.97,15.6,1908.11,1304.03,604.09,31.66,Mobile Money,Salesperson 20
ORD-05794,2023-01-30,East,Retail Store,Consumer,Clothing,Trousers,5,321.19,23.7,1225.36,772.37,452.99,36.97,Mobile Money,Salesperson 07
ORD-04524,2023-01-30,East,Wholesale,Consumer,Electronics,Headphones,7,942.73,24.4,4988.94,3755.0,1233.94,24.73,Bank Transfer,Salesperson 14
ORD-02838,2023-01-30,South,Retail Store,Consumer,Clothing,Trousers,14,83.79,21.7,918.52,724.64,193.88,21.11,Cash,Salesperson 03
ORD-06692,2023-01-30,South,Corporate,Small Business,Furniture,Desk,12,400.93,10.5,4305.99,3178.8,1127.19,26.18,Card,Salesperson 15
ORD-05474,2023-01-30,South,Corporate,Consumer,Furniture,Desk,8,635.97,4.0,4884.24,3583.85,1300.39,26.62,Cash,Salesperson 14
ORD-05113,2023-01-30,North,Online,Government,Home Appliances,Microwave,12,911.62,23.0,8423.39,5137.66,3285.73,39.01,Card,Salesperson 18
ORD-09072,2023-01-30,East,Retail Store,Consumer,Home Appliances,Refrigerator,9,946.03,7.3,7892.76,4352.04,3540.72,44.86,Bank Transfer,Salesperson 12
ORD-06974,2023-01-30,East,Wholesale,Small Business,Home Appliances,Microwave,10,265.9,7.5,2459.55,1954.91,504.63,20.52,Mobile Money,Salesperson 04
ORD-02783,2023-01-31,South,Wholesale,Corporate,Furniture,Filing Cabinet,13,756.17,8.7,8974.95,5050.81,3924.15,43.72,Bank Transfer,Salesperson 06
ORD-04548,2023-01-31,North,Retail Store,Consumer,Office Supplies,Stapler,13,13.93,9.3,164.28,133.37,30.9,18.81,Bank Transfer,Salesperson 19
ORD-07491,2023-01-31,South,Retail Store,Government,Office Supplies,Stapler,4,26.42,7.2,98.08,61.04,37.04,37.76,Card,Salesperson 16
ORD-05404,2023-01-31,East,Retail Store,Small Business,Home Appliances,Microwave,6,563.82,1.0,3349.09,2335.97,1013.12,30.25,Cash,Salesperson 12
ORD-07393,2023-01-31,West,Corporate,Small Business,Furniture,Office Chair,4,415.95,12.1,1462.48,865.47,597.02,40.82,Mobile Money,Salesperson 08
ORD-05230,2023-02-01,East,Corporate,Consumer,Office Supplies,Marker,8,29.1,18.2,190.43,128.0,62.42,32.78,Cash,Salesperson 08
ORD-01040,2023-02-01,South,Wholesale,Government,Furniture,Filing Cabinet,10,874.18,16.7,7281.94,4548.78,2733.15,37.53,Mobile Money,Salesperson 09
ORD-04103,2023-02-01,West,Retail Store,Corporate,Furniture,Desk,11,189.01,23.6,1588.4,955.43,632.97,39.85,Mobile Money,Salesperson 07
ORD-04092,2023-02-01,South,Corporate,Consumer,Furniture,Bookshelf,1,421.97,11.5,373.44,213.45,159.99,42.84,Cash,Salesperson 18
ORD-01113,2023-02-01,East,Wholesale,Consumer,Furniture,Bookshelf,6,160.8,19.1,780.51,535.96,244.55,31.33,Cash,Salesperson 16
ORD-06128,2023-02-01,West,Retail Store,Small Business,Electronics,Monitor,13,1647.04,2.5,20876.19,14272.64,6603.55,31.63,Cash,Salesperson 10
ORD-07459,2023-02-01,North,Online,Corporate,Clothing,Trousers,3,99.09,8.3,272.61,179.23,93.38,34.25,Bank Transfer,Salesperson 11
ORD-07879,2023-02-01,North,Wholesale,Corporate,Electronics,Laptop,5,1301.79,9.6,5884.09,3915.78,1968.32,33.45,Bank Transfer,Salesperson 05
ORD-06810,2023-02-01,North,Retail Store,Small Business,Clothing,Dress,11,170.77,18.0,1540.37,1184.49,355.89,23.1,Cash,Salesperson 15
ORD-05656,2023-02-01,East,Online,Small Business,Clothing,Sneakers,7,299.79,16.9,1743.89,1355.4,388.5,22.28,Card,Salesperson 20
ORD-06069,2023-02-01,South,Retail Store,Government,Furniture,Bookshelf,5,604.15,11.6,2670.33,1527.25,1143.08,42.81,Card,Salesperson 06
ORD-04411,2023-02-01,North,Corporate,Small Business,Clothing,Sneakers,4,249.55,5.2,946.29,674.29,272.0,28.74,Card,Salesperson 01
ORD-01854,2023-02-01,West,Corporate,Government,Electronics,Monitor,3,443.46,8.4,1218.64,806.47,412.17,33.82,Bank Transfer,Salesperson 09
ORD-03561,2023-02-01,West,Retail Store,Small Business,Electronics,Laptop,1,1447.15,22.1,1127.33,863.23,264.1,23.43,Bank Transfer,Salesperson 19
ORD-08382,2023-02-02,South,Wholesale,Consumer,Clothing,Trousers,14,231.33,2.7,3151.12,1982.07,1169.04,37.1,Card,Salesperson 16
ORD-09421,2023-02-02,East,Wholesale,Consumer,Clothing,Trousers,2,303.12,7.7,559.56,359.91,199.66,35.68,Bank Transfer,Salesperson 10
ORD-06109,2023-02-02,North,Retail Store,Consumer,Electronics,Smartphone,8,1153.41,7.7,8516.79,4892.79,3623.99,42.55,Card,Salesperson 06
ORD-08257,2023-02-02,East,Online,Government,Furniture,Filing Cabinet,2,68.47,20.8,108.46,68.28,40.17,37.04,Card,Salesperson 15
ORD-05052,2023-02-02,North,Corporate,Corporate,Clothing,Sneakers,15,192.97,16.5,2416.98,1838.85,578.13,23.92,Cash,Salesperson 05
ORD-04754,2023-02-02,West,Retail Store,Government,Electronics,Laptop,8,372.09,17.6,2452.84,1985.77,467.07,19.04,Card,Salesperson 04
ORD-07699,2023-02-02,North,Retail Store,Corporate,Home Appliances,Microwave,15,466.39,21.4,5498.71,3864.5,1634.21,29.72,Card,Salesperson 15
ORD-05816,2023-02-02,West,Corporate,Government,Office Supplies,Stapler,11,89.74,16.5,824.3,658.49,165.81,20.12,Cash,Salesperson 14
ORD-08479,2023-02-02,South,Retail Store,Consumer,Office Supplies,Stapler,6,52.28,2.4,306.17,196.75,109.41,35.74,Card,Salesperson 10
ORD-01993,2023-02-03,West,Wholesale,Corporate,Office Supplies,Printer Paper,8,145.44,24.8,874.98,565.07,309.92,35.42,Bank Transfer,Salesperson 08
ORD-09411,2023-02-03,East,Corporate,Consumer,Furniture,Filing Cabinet,3,670.22,19.2,1624.6,1317.15,307.45,18.92,Bank Transfer,Salesperson 01
ORD-07754,2023-02-03,North,Wholesale,Consumer,Office Supplies,Pen Set,12,49.33,0.4,589.54,324.3,265.24,44.99,Mobile Money,Salesperson 16
ORD-04096,2023-02-03,West,Corporate,Consumer,Furniture,Bookshelf,3,405.78,14.8,1037.18,698.85,338.33,32.62,Card,Salesperson 09
ORD-05219,2023-02-03,East,Wholesale,Government,Clothing,Sneakers,1,342.95,13.5,296.65,205.15,91.49,30.84,Bank Transfer,Salesperson 08
ORD-08344,2023-02-03,North,Online,Corporate,Electronics,Monitor,14,384.29,17.4,4443.91,3537.45,906.46,20.4,Bank Transfer,Salesperson 01
ORD-00228,2023-02-03,North,Corporate,Corporate,Furniture,Filing Cabinet,12,756.54,8.5,8306.78,5611.13,2695.65,32.45,Mobile Money,Salesperson 17
ORD-02050,2023-02-03,West,Wholesale,Government,Furniture,Sofa,4,585.71,11.0,2085.14,1342.33,742.8,35.62,Card,Salesperson 08
